Purchasing Document,Company Code,Purchasing Doc. Type,Deletion indicator,Currency,Exchange Rate
4500060284,1100,ZIMP,,INR,89.6
4500060285,1100,ZIMP,,INR,89.6
4500060286,1100,ZIMP,,INR,89.6
4500060287,1100,ZIMP,,INR,89.6
4500060288,1100,ZIMP,,INR,89.6
4500060289,1100,ZIMP,,INR,89.6
4500060290,1100,ZIMP,,INR,103.6
4500060291,1100,ZIMP,,INR,89.6
4500060292,1100,ZIMP,,INR,89.6
4500060293,1100,ZIMP,,INR,89.6
4500060294,1100,ZIMP,,INR,89.6
4500060295,1100,ZIMP,,INR,89.6
4500060296,1100,ZIMP,,INR,89.6
4500060297,1100,ZIMP,,INR,89.6
4500060298,1100,ZIMP,,INR,89.6
4500060299,1100,ZIMP,,INR,89.6
4500060300,1100,ZIMP,,INR,89.6
4500060301,1100,ZIMP,,,89.6
4500060302,1100,ZIMP,,INR,89.6
4500060303,1100,ZIMP,,INR,89.6
4500060304,1100,ZIMP,,INR,89.6
4500060305,1100,ZIMP,,INR,89.6
4500060306,1100,ZIMP,,INR,89.6
4500060307,1100,ZIMP,,INR,89.6
4500060308,1100,ZIMP,,INR,89.6
4500060309,1100,ZIMP,,INR,89.6
4500060310,1100,ZIMP,,INR,89.6
4500060311,1100,ZIMP,,INR,89.6
4500060312,1100,ZIMP,,INR,103.6
4500060313,1100,ZIMP,,INR,89.6
4500060314,1100,ZIMP,,INR,89.6
4500060315,1100,ZIMP,,INR,89.6
4500060316,1100,ZIMP,,INR,89.6
4500060317,1100,ZIMP,,INR,89.6
4500060318,1100,ZIMP,,INR,89.6
4500060319,1100,ZIMP,,INR,89.6
4500060320,1100,ZIMP,,INR,89.6
4500060321,1100,ZIMP,,INR,53.6
4500060322,1100,ZIMP,,INR,89.6
4500060323,1100,ZIMP,,INR,89.6
4500060324,1100,ZIMP,,INR,89.6
4500060325,1100,ZIMP,,INR,89.6
4500060326,1100,ZIMP,,INR,89.6
4500060327,1100,ZIMP,,INR,89.6
4500060328,1100,ZIMP,,INR,59.6
4500060329,1100,ZIMP,,INR,89.6
4500060330,1100,ZIMP,,INR,89.6
4500060331,1100,ZIMP,,INR,89.6
4500060332,1100,ZIMP,,INR,89.6
4500060333,1100,ZIMP,,INR,89.6
4500060334,1100,ZIMP,,INR,89.6
4500060335,1100,ZIMP,,INR,89.6
4500060336,1100,ZIMP,,INR,89.6
4500060337,1100,ZIMP,,INR,89.6
4500060338,1100,ZIMP,,INR,89.6
4500060339,1100,ZIMP,,INR,103.6
4500060340,1100,ZIMP,,INR,89.6
4500060341,1100,ZIMP,,INR,89.6
4500060342,1100,ZIMP,,INR,89.6
4500060343,1100,ZIMP,,INR,89.6
4500060344,1100,ZIMP,,INR,89.6
4500060345,1100,ZIMP,,INR,89.6
4500060346,1100,ZIMP,,INR,89.6
4500060347,1100,ZIMP,,INR,89.6
4500060348,1100,ZIMP,,INR,89.6
4500060349,1100,ZIMP,,INR,89.6
4500060350,1100,ZIMP,,INR,89.6
4500060352,1100,ZIMP,,INR,89.6
4500060353,1100,ZIMP,,INR,89.6
4500060354,1100,ZIMP,,INR,89.6
4500060355,1100,ZIMP,,INR,89.6
4500060356,1100,ZIMP,,INR,89.6
4500060357,1100,ZIMP,,INR,89.6
4500060358,1100,ZIMP,,INR,103.6
4500060359,1100,ZIMP,,INR,89.6
4500060360,1100,ZIMP,,INR,89.6
4500060361,1100,ZIMP,,INR,89.6
4500060362,1100,ZIMP,,INR,103.6
4500060363,1100,ZIMP,,INR,89.6
4500060364,1100,ZIMP,,INR,89.6
4500060365,1100,ZIMP,,INR,89.6
4500060366,1100,ZIMP,,INR,89.6
4500060367,1100,ZIMP,,INR,89.6
4500060368,1100,ZIMP,,INR,89.6
4500060369,1100,ZIMP,,INR,89.6
4500060370,1100,ZIMP,,INR,89.6
4500060371,1100,ZIMP,,INR,89.6
4500060372,1100,ZIMP,,INR,89.6
4500060373,1100,ZIMP,,INR,89.6
4500060374,1100,ZIMP,,INR,89.6
4500060375,1100,ZIMP,,INR,89.6
4500060376,1100,ZIMP,,INR,89.6
4500060377,1100,ZIMP,,INR,89.6
4500060378,1100,ZIMP,,INR,89.6
4500060379,1100,ZIMP,,INR,89.6
4500060380,1100,ZIMP,,INR,89.6
4500060381,1100,ZIMP,,INR,89.6
4500060382,1100,ZIMP,,INR,89.6
4500060383,1100,ZIMP,,INR,89.6
4500060384,1100,ZIMP,,INR,89.6
4500060385,1100,ZIMP,,INR,89.6
4500060386,1100,ZIMP,,INR,89.6
4500060387,1100,ZIMP,,INR,89.6
4500060388,1100,ZIMP,,INR,11.85
4500060389,1100,ZIMP,,INR,89.6
4500060390,1100,ZIMP,,,89.6
4500060391,1100,ZIMP,,INR,1.0
4500060392,1100,ZIMP,,INR,89.6
4500060393,1100,ZIMP,,INR,89.6
4500060394,1100,ZIMP,,INR,89.6
4500060395,1100,ZIMP,,INR,89.6
4500060396,1100,ZIMP,,INR,89.6
4500060397,1100,ZIMP,,INR,89.6
4500060398,1100,ZIMP,,INR,89.6
4500060399,1100,ZIMP,,INR,89.6
4500060400,1100,ZIMP,,INR,89.6
4500060401,1100,ZIMP,,INR,89.6
4500060402,1100,ZIMP,,INR,89.6
4500060403,1100,ZIMP,,INR,89.6
4500060404,1100,ZIMP,,INR,89.6
4500060405,1100,ZIMP,,INR,89.6
4500060406,1100,ZIMP,,,89.6
4500060407,1100,ZIMP,,INR,103.6
4500060408,1100,ZIMP,,INR,89.6
4500060409,1100,ZIMP,,INR,89.6
4500060410,1100,ZIMP,,INR,89.6
4500060411,1100,ZIMP,,INR,89.6
4500060412,1100,ZIMP,,INR,89.6
4500060413,1100,ZIMP,,INR,89.6
4500060414,1100,ZIMP,,INR,89.6
4500060415,1100,ZIMP,,INR,89.6
4500060416,1100,ZIMP,,INR,89.6
4500060417,1100,ZIMP,,INR,89.6
4500060418,1100,ZIMP,,,89.6
4500060419,1100,ZIMP,,,89.6
4500060420,1100,ZIMP,,INR,89.6
4500060421,1100,ZIMP,,INR,89.6
4500060422,1100,ZIMP,,INR,89.6
4500060423,1100,ZIMP,,INR,89.6
4500060424,1100,ZIMP,,INR,103.6
4500060425,1100,ZIMP,,INR,89.6
4500060426,1100,ZIMP,,INR,89.6
4500060427,1100,ZIMP,,INR,89.6
4500060428,1100,ZIMP,,,89.6
4500060429,1100,ZIMP,,INR,89.6
4500060430,1100,ZIMP,,INR,89.6
4500060431,1100,ZIMP,,,103.6
4500060432,1100,ZIMP,,INR,89.6
4500060433,1100,ZIMP,,INR,89.6
4500060434,1100,ZIMP,,INR,89.6
4500060435,1100,ZIMP,,INR,89.6
4500060436,1100,ZIMP,,INR,1.0
4500060437,1100,ZIMP,,INR,89.6
4500060438,1100,ZIMP,,INR,89.6
4500060439,1100,ZIMP,,INR,89.6
4500060440,1100,ZIMP,,INR,89.6
4500060441,1100,ZIMP,,INR,89.6
4500060442,1100,ZIMP,,INR,89.6
4500060443,1100,ZIMP,,INR,89.6
4500060444,1100,ZIMP,,INR,89.6
4500060445,1100,ZIMP,,INR,89.6
4500060446,1100,ZIMP,,INR,89.6
4500060447,1100,ZIMP,,INR,89.6
4500060448,1100,ZIMP,,INR,89.6
4500060449,1100,ZIMP,,INR,89.6
4500060450,1100,ZIMP,,INR,103.6
4500060451,1100,ZIMP,,INR,89.6
4500060452,1100,ZIMP,,INR,89.6
4500060453,1100,ZIMP,,INR,89.6
4500060454,1100,ZIMP,,INR,89.6
4500060455,1100,ZIMP,,INR,103.6
4500060456,1100,ZIMP,,,103.6
4500060457,1100,ZIMP,,INR,89.6
4500060458,1100,ZIMP,,INR,103.6
4500060459,1100,ZIMP,,INR,89.6
4500060460,1100,ZIMP,,INR,89.6
4500060461,1100,ZIMP,,INR,89.6
4500060462,1100,ZIMP,,INR,89.6
4500060463,1100,ZIMP,,INR,89.6
4500060464,1100,ZIMP,,INR,89.6
4500060465,1100,ZIMP,,INR,89.6
4500060466,1100,ZIMP,,INR,89.6
4500060467,1100,ZIMP,,,89.6
4500060468,1100,ZIMP,,INR,89.6
4500060469,1100,ZIMP,,INR,89.6
4500060470,1100,ZIMP,,INR,89.6
4500060471,1100,ZIMP,,,89.6
4500060472,1100,ZIMP,,INR,89.6
4500060473,1100,ZIMP,,INR,89.6
4500060474,1100,ZIMP,,INR,89.6
4500060475,1100,ZIMP,,INR,89.6
4500060476,1100,ZIMP,,INR,89.6
4500060477,1100,ZIMP,,INR,89.6
4500060478,1100,ZIMP,,INR,89.6
4500060480,1100,ZIMP,,INR,89.6
4500060481,1100,ZIMP,,INR,89.6
4500060482,1100,ZIMP,,INR,89.6
4500060483,1100,ZIMP,,INR,89.6
4500060484,1100,ZIMP,,INR,89.6
4500060485,1100,ZIMP,,INR,89.6
4500060486,1100,ZIMP,,INR,89.6
4500060487,1100,ZIMP,,INR,89.6
4500060488,1100,ZIMP,,INR,89.6
4500060489,1100,ZIMP,,INR,89.6
4500060490,1100,ZIMP,,INR,82.15
4500060491,1100,ZIMP,,INR,89.6
4500060492,1100,ZIMP,,INR,103.6
4500060493,1100,ZIMP,,,89.6
4500060494,1100,ZIMP,,,89.6
4500060495,1100,ZIMP,,INR,89.6
4500060496,1100,ZIMP,,INR,89.6
4500060497,1100,ZIMP,,INR,89.6
4500060498,1100,ZIMP,,INR,53.6
4500060499,1100,ZIMP,,INR,89.6
4500060500,1100,ZIMP,,INR,89.6
4500060502,1100,ZIMP,,,89.6
4500060503,1100,ZIMP,,,89.6
4500060504,1100,ZIMP,,INR,89.6
4500060505,1100,ZIMP,,INR,89.6
4500060506,1100,ZIMP,,INR,89.6
4500060507,1100,ZIMP,,INR,89.6
4500060508,1100,ZIMP,,INR,89.6
4500060509,1100,ZIMP,,INR,89.6
4500060510,1100,ZIMP,,INR,89.6
4500060511,1100,ZIMP,,INR,89.6
4500060512,1100,ZIMP,,INR,89.6
4500060513,1100,ZIMP,,INR,89.6
4500060514,1100,ZIMP,,INR,89.6
4500060515,1100,ZIMP,,INR,89.6
4500060516,1100,ZIMP,,INR,89.6
4500060517,1100,ZIMP,,INR,89.6
4500060518,1100,ZIMP,,INR,89.6
4500060519,1100,ZIMP,,INR,89.6
4500060520,1100,ZIMP,,INR,89.6
4500060521,1100,ZIMP,,INR,89.6
4500060522,1100,ZIMP,,INR,89.6
4500060523,1100,ZIMP,,INR,89.6
4500060524,1100,ZIMP,,INR,89.6
4500060525,1100,ZIMP,,INR,89.6
4500060526,1100,ZIMP,,INR,89.6
4500060527,1100,ZIMP,,INR,89.6
4500060528,1100,ZIMP,,INR,89.6
4500060529,1100,ZIMP,,INR,89.6
4500060530,1100,ZIMP,,INR,103.6
4500060531,1100,ZIMP,,INR,89.6
4500060532,1100,ZIMP,,INR,103.6
4500060533,1100,ZIMP,,INR,89.6
4500060534,1100,ZIMP,,INR,89.6
4500060535,1100,ZIMP,,INR,89.6
4500060536,1100,ZIMP,,INR,89.6
4500060537,1100,ZIMP,,INR,89.6
4500060538,1100,ZIMP,,INR,89.6
4500060539,1100,ZIMP,,INR,89.6
4500060540,1100,ZIMP,,INR,89.6
4500060541,1100,ZIMP,,INR,89.6
4500060542,1100,ZIMP,,INR,89.6
4500060543,1100,ZIMP,,INR,103.6
4500060544,1100,ZIMP,,INR,89.6
4500060545,1100,ZIMP,,INR,89.6
4500060546,1100,ZIMP,,INR,89.6
4500060547,1100,ZIMP,,INR,89.6
4500060548,1100,ZIMP,,INR,103.6
4500060549,1100,ZIMP,,INR,89.6
4500060550,1100,ZIMP,,INR,89.6
4500060551,1100,ZIMP,,INR,89.6
4500060552,1100,ZIMP,,INR,89.6
4500060553,1100,ZIMP,,INR,103.6
4500060554,1100,ZIMP,,INR,89.6
4500060555,1100,ZIMP,,INR,89.6
4500060556,1100,ZIMP,,INR,89.6
4500060557,1100,ZIMP,,INR,89.6
4500060558,1100,ZIMP,,INR,89.6
4500060559,1100,ZIMP,,INR,89.6
4500060560,1100,ZIMP,,INR,103.85
4500060561,1100,ZIMP,,,89.6
4500060562,1100,ZIMP,,INR,1.0
4500060563,1100,ZIMP,,INR,89.6
4500060564,1100,ZIMP,,INR,89.6
4500060565,1100,ZIMP,,INR,89.6
4500060566,1100,ZIMP,,INR,89.6
4500060567,1100,ZIMP,,INR,89.6
4500060568,1100,ZIMP,,INR,89.6
4500060569,1100,ZIMP,,INR,89.6
4500060570,1100,ZIMP,,INR,89.6
4500060571,1100,ZIMP,,INR,89.6
4500060572,1100,ZIMP,,INR,89.6
4500060573,1100,ZIMP,,INR,89.6
4500060574,1100,ZIMP,,,89.6
4500060575,1100,ZIMP,,INR,89.6
4500060576,1100,ZIMP,,INR,103.6
4500060577,1100,ZIMP,,INR,89.6
4500060578,1100,ZIMP,,INR,103.6
4500060579,1100,ZIMP,,INR,89.6
4500060580,1100,ZIMP,,INR,89.6
4500060581,1100,ZIMP,,INR,89.6
4500060582,1100,ZIMP,,,89.6
4500060583,1100,ZIMP,,INR,89.6
4500060584,1100,ZIMP,,INR,89.6
4500060585,1100,ZIMP,,INR,89.6
4500060586,1100,ZIMP,,INR,89.6
4500060587,1100,ZIMP,,INR,89.6
4500060588,1100,ZIMP,,INR,89.6
4500060589,1100,ZIMP,,,103.6
4500060590,1100,ZIMP,,INR,89.6
4500060591,1100,ZIMP,,INR,89.6
4500060592,1100,ZIMP,,INR,89.6
4500060593,1100,ZIMP,,INR,103.6
4500060594,1100,ZIMP,,INR,89.6
4500060595,1100,ZIMP,,INR,89.6
4500060596,1100,ZIMP,,INR,89.6
4500060597,1100,ZIMP,,INR,89.6
4500060598,1100,ZIMP,,INR,89.6
4500060599,1100,ZIMP,,INR,89.6
4500060600,1100,ZIMP,,INR,89.6
4500060601,1100,ZIMP,,,89.6
4500060602,1100,ZIMP,,INR,89.6
4500060603,1100,ZIMP,,INR,89.6
4500060604,1100,ZIMP,,INR,89.6
4500060605,1100,ZIMP,,INR,89.6
4500060606,1100,ZIMP,,INR,103.6
4500060607,1100,ZIMP,,INR,89.6
4500060608,1100,ZIMP,,INR,89.6
4500060609,1100,ZIMP,,INR,89.6
4500060610,1100,ZIMP,,INR,89.6
4500060611,1100,ZIMP,,INR,89.6
4500060612,1100,ZIMP,,INR,89.6
4500060613,1100,ZIMP,,,89.6
4500060614,1100,ZIMP,,INR,89.6
4500060615,1100,ZIMP,,,89.6
4500060616,1100,ZIMP,,,89.6
4500060617,1100,ZIMP,,INR,89.6
4500060618,1100,ZIMP,,INR,89.6
4500060619,1100,ZIMP,,INR,89.6
4500060620,1100,ZIMP,,INR,89.6
4500060621,1100,ZIMP,,INR,89.6
4500060622,1100,ZIMP,,INR,89.6
4500060623,1100,ZIMP,,INR,89.6
4500060625,1100,ZIMP,,INR,89.6
4500060627,1100,ZIMP,,INR,103.6
4500060629,1100,ZIMP,,INR,89.6
4500060630,1100,ZIMP,,INR,89.6
4500060631,1100,ZIMP,,INR,89.6
4500060633,1100,ZIMP,,INR,89.6
4500060634,1100,ZIMP,,INR,89.6
4500060635,1100,ZIMP,,INR,89.6
4500060636,1100,ZIMP,,INR,89.6
4500060637,1100,ZIMP,,INR,89.6
4500060638,1100,ZIMP,,INR,89.6
4500060639,1100,ZIMP,,INR,89.6
4500060640,1100,ZIMP,,INR,89.6
4500060641,1100,ZIMP,,INR,89.6
4500060642,1100,ZIMP,,INR,103.6
4500060643,1100,ZIMP,,INR,89.6
4500060644,1100,ZIMP,,INR,89.6
4500060645,1100,ZIMP,,INR,89.6
4500060646,1100,ZIMP,,INR,89.6
4500060647,1100,ZIMP,,,1.0
4500060648,1100,ZIMP,,INR,89.6
4500060649,1100,ZIMP,,INR,89.6
4500060650,1100,ZIMP,,INR,89.6
4500060651,1100,ZIMP,,,103.6
4500060652,1100,ZIMP,,INR,89.6
4500060653,1100,ZIMP,,INR,103.6
4500060654,1100,ZIMP,,INR,89.6
4500060655,1100,ZIMP,,,89.6
4500060656,1100,ZIMP,,INR,89.6
4500060657,1100,ZIMP,,INR,89.6
4500060658,1100,ZIMP,,INR,89.6
4500060659,1100,ZIMP,,INR,89.6
4500060660,1100,ZIMP,,INR,89.6
4500060661,1100,ZIMP,,INR,89.6
4500060662,1100,ZIMP,,INR,89.6
4500060663,1100,ZIMP,,INR,89.6
4500060664,1100,ZIMP,,INR,89.6
4500060665,1100,ZIMP,,INR,1.0
4500060666,1100,ZIMP,,INR,103.6
4500060667,1100,ZIMP,,INR,89.6
4500060668,1100,ZIMP,,,89.6
4500060669,1100,ZIMP,,INR,89.6
4500060670,1100,ZIMP,,INR,89.6
4500060671,1100,ZIMP,,INR,89.6
4500060672,1100,ZIMP,,INR,89.6
4500060673,1100,ZIMP,,INR,89.6
4500060674,1100,ZIMP,,INR,89.6
4500060675,1100,ZIMP,,,103.6
4500060676,1100,ZIMP,,INR,89.6
4500060677,1100,ZIMP,,INR,89.6
4500060678,1100,ZIMP,,INR,89.6
4500060679,1100,ZIMP,,INR,89.6
4500060680,1100,ZIMP,,INR,89.6
4500060681,1100,ZIMP,,INR,89.6
4500060683,1100,ZIMP,,INR,103.6
4500060684,1100,ZIMP,,INR,89.6
4500060685,1100,ZIMP,,INR,89.6
4500060686,1100,ZIMP,,INR,89.6
4500060687,1100,ZIMP,,INR,89.6
4500060688,1100,ZIMP,,INR,89.6
4500060689,1100,ZIMP,,INR,89.6
4500060690,1100,ZIMP,,INR,89.6
4500060691,1100,ZIMP,,INR,89.6
4500060692,1100,ZIMP,,INR,89.6
4500060693,1100,ZIMP,,INR,89.6
4500060694,1100,ZIMP,,INR,89.6
4500060695,1100,ZIMP,,INR,89.6
4500060696,1100,ZIMP,,,89.6
4500060697,1100,ZIMP,,INR,89.6
4500060699,1100,ZIMP,,INR,89.6
4500060700,1100,ZIMP,,INR,89.6
4500060701,1100,ZIMP,,INR,1.0
4500060702,1100,ZIMP,,INR,89.6
4500060703,1100,ZIMP,,INR,1.0
4500060704,1100,ZIMP,,INR,89.6
4500060705,1100,ZIMP,,INR,89.6
4500060706,1100,ZIMP,,INR,89.6
4500060707,1100,ZIMP,,INR,89.6
4500060708,1100,ZIMP,,INR,103.6
4500060709,1100,ZIMP,,INR,89.6
4500060710,1100,ZIMP,,INR,89.6
4500060711,1100,ZIMP,,INR,89.6
4500060712,1100,ZIMP,,INR,89.6
4500060713,1100,ZIMP,,INR,89.6
4500060714,1100,ZIMP,,,89.6
4500060715,1100,ZIMP,,INR,89.6
4500060716,1100,ZIMP,,INR,89.6
4500060717,1100,ZIMP,,INR,1.0
4500060718,1100,ZIMP,,INR,53.6
4500060719,1100,ZIMP,,INR,89.6
4500060720,1100,ZIMP,,INR,89.6
4500060721,1100,ZIMP,,INR,89.6
4500060722,1100,ZIMP,,INR,89.6
4500060723,1100,ZIMP,,INR,89.6
4500060724,1100,ZIMP,,INR,89.6
4500060725,1100,ZIMP,,INR,89.6
4500060726,1100,ZIMP,,INR,89.6
4500060727,1100,ZIMP,,INR,89.6
4500060728,1100,ZIMP,,INR,89.6
4500060729,1100,ZIMP,,INR,89.6
4500060730,1100,ZIMP,,INR,89.6
4500060731,1100,ZIMP,,INR,89.6
4500060732,1100,ZIMP,,INR,89.6
4500060733,1100,ZIMP,,INR,89.6
4500060734,1100,ZIMP,,INR,89.6
4500060735,1100,ZIMP,,INR,89.6
4500060736,1100,ZIMP,,INR,89.6
4500060737,1100,ZIMP,,INR,89.6
4500060738,1100,ZIMP,,INR,89.6
4500060739,1100,ZIMP,,INR,103.6
4500060740,1100,ZIMP,,INR,89.6
4500060741,1100,ZIMP,,INR,89.6
4500060742,1100,ZIMP,,INR,89.6
4500060743,1100,ZIMP,,INR,89.6
4500060744,1100,ZIMP,,INR,89.6
4500060745,1100,ZIMP,,INR,89.6
4500060746,1100,ZIMP,,INR,89.6
4500060747,1100,ZIMP,,INR,89.6
4500060748,1100,ZIMP,,INR,89.6
4500060749,1100,ZIMP,,INR,89.6
4500060750,1100,ZIMP,,INR,89.6
4500060751,1100,ZIMP,,INR,89.6
4500060752,1100,ZIMP,,INR,89.6
4500060753,1100,ZIMP,,,103.6
4500060754,1100,ZIMP,,INR,89.6
4500060755,1100,ZIMP,,,89.6
4500060756,1100,ZIMP,,INR,89.6
4500060757,1100,ZIMP,,INR,89.6
4500060758,1100,ZIMP,,,89.6
4500060759,1100,ZIMP,,INR,89.6
4500060760,1100,ZIMP,,INR,89.6
4500060761,1100,ZIMP,,INR,89.6
4500060762,1100,ZIMP,,INR,89.6
4500060763,1100,ZIMP,,INR,89.6
4500060764,1100,ZIMP,,INR,89.6
4500060765,1100,ZIMP,,INR,89.6
4500060766,1100,ZIMP,,INR,89.6
4500060767,1100,ZIMP,,INR,89.6
4500060768,1100,ZIMP,,INR,89.6
4500060769,1100,ZIMP,,INR,89.6
4500060770,1100,ZIMP,,INR,89.6
4500060771,1100,ZIMP,,INR,103.6
4500060772,1100,ZIMP,,INR,103.6
4500060773,1100,ZIMP,,INR,11.85
4500060774,1100,ZIMP,,INR,89.6
4500060775,1100,ZIMP,,INR,89.6
4500060776,1100,ZIMP,,INR,89.6
4500060777,1100,ZIMP,,INR,89.6
4500060778,1100,ZIMP,,INR,89.6
4500060779,1100,ZIMP,,INR,89.6
4500060780,1100,ZIMP,,INR,89.6
4500060781,1100,ZIMP,,INR,89.6
4500060782,1100,ZIMP,,INR,89.6
4500060783,1100,ZIMP,,INR,89.6
4500060784,1100,ZIMP,,INR,89.6
4500060785,1100,ZIMP,,INR,89.6
4500060786,1100,ZIMP,,INR,89.6
4500060788,1100,ZIMP,,INR,89.6
4500060789,1100,ZIMP,,INR,89.6
4500060790,1100,ZIMP,,INR,89.6
4500060791,1100,ZIMP,,INR,89.6
4500060792,1100,ZIMP,,INR,1.0
4500060793,1100,ZIMP,,INR,89.6
4500060794,1100,ZIMP,,INR,89.6
4500060795,1100,ZIMP,,INR,89.6
4500060796,1100,ZIMP,,INR,89.6
4500060797,1100,ZIMP,,INR,89.6
4500060798,1100,ZIMP,,INR,89.6
4500060799,1100,ZIMP,,INR,89.6
4500060800,1100,ZIMP,,INR,89.6
4500060801,1100,ZIMP,,INR,89.6
4500060802,1100,ZIMP,,INR,89.6
4500060803,1100,ZIMP,,INR,89.6
4500060804,1100,ZIMP,,INR,89.6
4500060805,1100,ZIMP,,INR,89.6
4500060806,1100,ZIMP,,,89.6
4500060807,1100,ZIMP,,INR,89.6
4500060808,1100,ZIMP,,INR,89.6
4500060809,1100,ZIMP,,INR,89.6
4500060810,1100,ZIMP,,INR,89.6
4500060811,1100,ZIMP,,INR,89.6
4500060812,1100,ZIMP,,INR,89.6
4500060813,1100,ZIMP,,INR,89.6
4500060814,1100,ZIMP,,INR,89.6
4500060815,1100,ZIMP,,INR,89.6
4500060816,1100,ZIMP,,INR,89.6
4500060817,1100,ZIMP,,INR,89.6
4500060818,1100,ZIMP,,INR,89.6
4500060819,1100,ZIMP,,INR,89.6
4500060820,1100,ZIMP,,INR,89.6
4500060821,1100,ZIMP,,INR,89.6
4500060822,1100,ZIMP,,INR,89.6
4500060824,1100,ZIMP,,INR,89.6
4500060825,1100,ZIMP,,INR,89.6
4500060826,1100,ZIMP,,INR,89.6
4500060827,1100,ZIMP,,INR,89.6
4500060828,1100,ZIMP,,INR,89.6
4500060829,1100,ZIMP,,INR,89.6
4500060830,1100,ZIMP,,INR,89.6
4500060831,1100,ZIMP,,INR,89.6
4500060832,1100,ZIMP,,INR,89.6
4500060833,1100,ZIMP,,INR,89.6
4500060834,1100,ZIMP,,INR,89.6
4500060835,1100,ZIMP,,INR,89.6
4500060836,1100,ZIMP,,INR,103.6
4500060837,1100,ZIMP,,INR,89.6
4500060838,1100,ZIMP,,INR,89.6
4500060839,1100,ZIMP,,INR,89.6
4500060840,1100,ZIMP,,INR,89.6
4500060841,1100,ZIMP,,INR,11.85
4500060842,1100,ZIMP,,INR,89.6
4500060843,1100,ZIMP,,INR,89.6
4500060844,1100,ZIMP,,INR,89.6
4500060845,1100,ZIMP,,INR,89.6
4500060846,1100,ZIMP,,INR,89.6
4500060847,1100,ZIMP,,INR,89.6
4500060848,1100,ZIMP,,,89.6
4500060849,1100,ZIMP,,INR,89.6
4500060851,1100,ZIMP,,INR,89.6
4500060852,1100,ZIMP,,,89.6
4500060853,1100,ZIMP,,INR,89.6
4500060854,1100,ZIMP,,INR,89.6
4500060855,1100,ZIMP,,INR,89.6
4500060856,1100,ZIMP,,INR,89.6
4500060857,1100,ZIMP,,INR,89.6
4500060858,1100,ZIMP,,,89.6
4500060859,1100,ZIMP,,INR,89.6
4500060860,1100,ZIMP,,INR,89.6
4500060861,1100,ZIMP,,INR,89.6
4500060862,1100,ZIMP,,INR,89.6
4500060863,1100,ZIMP,,INR,103.6
4500060864,1100,ZIMP,,INR,89.6
4500060865,1100,ZIMP,,INR,89.6
4500060866,1100,ZIMP,,INR,89.6
4500060867,1100,ZIMP,,INR,89.6
4500060868,1100,ZIMP,,,89.6
4500060869,1100,ZIMP,,INR,89.6
4500060870,1100,ZIMP,,INR,103.6
4500060871,1100,ZIMP,,INR,89.6
4500060872,1100,ZIMP,,INR,53.6
4500060873,1100,ZIMP,,INR,89.6
4500060874,1100,ZIMP,,INR,89.6
4500060875,1100,ZIMP,,,103.6
4500060876,1100,ZIMP,,,89.6
4500060877,1100,ZIMP,,INR,89.6
4500060878,1100,ZIMP,,INR,89.6
4500060879,1100,ZIMP,,INR,89.6
4500060880,1100,ZIMP,,INR,89.6
4500060881,1100,ZIMP,,INR,89.6
4500060882,1100,ZIMP,,INR,89.6
4500060883,1100,ZIMP,,INR,89.6
4500060884,1100,ZIMP,,,89.6
4500060885,1100,ZIMP,,INR,89.6
4500060886,1100,ZIMP,,INR,89.6
4500060887,1100,ZIMP,,INR,89.6
4500060888,1100,ZIMP,,INR,89.6
4500060889,1100,ZIMP,,INR,89.6
4500060890,1100,ZIMP,,INR,89.6
4500060891,1100,ZIMP,,,89.6
4500060892,1100,ZIMP,,INR,89.6
4500060893,1100,ZIMP,,INR,53.6
4500060895,1100,ZIMP,,INR,89.6
4500060896,1100,ZIMP,,INR,89.6
4500060897,1100,ZIMP,,INR,89.6
4500060898,1100,ZIMP,,INR,89.6
4500060899,1100,ZIMP,,INR,89.6
4500060900,1100,ZIMP,,INR,89.6
4500060901,1100,ZIMP,,INR,89.6
4500060902,1100,ZIMP,,INR,89.6
4500060903,1100,ZIMP,,INR,89.6
4500060904,1100,ZIMP,,INR,89.6
4500060905,1100,ZIMP,,INR,89.6
4500060906,1100,ZIMP,,INR,89.6
4500060907,1100,ZIMP,,INR,89.6
4500060908,1100,ZIMP,,INR,89.6
4500060909,1100,ZIMP,,INR,89.6
4500060910,1100,ZIMP,,INR,89.6
4500060911,1100,ZIMP,,INR,89.6
4500060912,1100,ZIMP,,INR,89.6
4500060913,1100,ZIMP,,INR,89.6
4500060914,1100,ZIMP,,INR,89.6
4500060915,1100,ZIMP,,INR,89.6
4500060916,1100,ZIMP,,INR,89.6
4500060917,1100,ZIMP,,INR,89.6
4500060918,1100,ZIMP,,INR,89.6
4500060919,1100,ZIMP,,INR,89.6
4500060920,1100,ZIMP,,INR,89.6
4500060921,1100,ZIMP,,INR,89.6
4500060922,1100,ZIMP,,INR,89.6
4500060923,1100,ZIMP,,INR,89.6
4500060924,1100,ZIMP,,INR,89.6
4500060925,1100,ZIMP,,INR,89.6
4500060926,1100,ZIMP,,INR,89.6
4500060927,1100,ZIMP,,INR,1.0
4500060928,1100,ZIMP,,INR,89.6
4500060929,1100,ZIMP,,INR,89.6
4500060930,1100,ZIMP,,INR,89.6
4500060931,1100,ZIMP,,INR,89.6
4500060932,1100,ZIMP,,INR,89.6
4500060933,1100,ZIMP,,INR,89.6
4500060934,1100,ZIMP,,INR,89.6
